0,58034551
0,581817567
0,601563425
0,58393259
0,584135632
0,591478994
0,59838243
0,602290993
0,597604101
0,593323294
0,598703914
0,574575726
0,570345679
0,573357473
0,578721172
0,577215276
0,571445492
0,577892083
0,584017191
0,571970017
0,58484628
0,572663745
0,551953436
0,571056327
0,546538976
0,543696384
0,539601699
0,508299352
0,496945906
0,458266358
0,44852033
0,459027766
0,462242602
0,458655522
0,450584592
0,459907616
0,451972048
0,456032893
0,449789344
0,451193719
0,467284818
0,453833268
0,46205648
0,457166545
0,45395171
0,47384985
0,498333362
0,504340028
0,501260554
0,479738075
0,494678601
0,493578789
0,521886262
0,539246375
0,549060084
0,548366356
0,544322431
0,538637248
0,551581192
0,531987614
0,525354901
0,506556573
0,492208254
0,4711257
0,475727991
0,448791053
0,461954958
0,463088611
0,464492987
0,451430602
0,473951371
0,477487691
0,475914113
0,477673813
0,480533324
0,47107494
0,462242602
0,466168085
0,485152535
0,503984704
0,474137493
0,461887278
0,466861813
0,452970339
0,467707822
0,464645268
0,468333869
0,492428216
0,519314394
0,532106056
0,517588535
0,497994958
0,499585455
0,474865062
0,467081775
0,461768836
0,450093907
0,457386508
0,447234395
0,4567097
0,44408724
0,424984349
0,422040236
0,438875823
0,428199184
0,450990677
0,467724742
0,467014095
0,46753862
0,457284987
0,458384799
0,440973926
0,437065363
0,411025194
0,390382565
0,392717551
0,432666114
0,445153212
0,42687941
0,457707991
0,440584762
0,443207391
0,447302076
0,444544086
0,44317355
0,427894621
0,434527335
0,435644067
0,439248067
0,42598264
0,43141402
0,397421363
0,3772525
0,347185327
0,333310773
0,357235918
0,391296256
0,373428538
0,363614829
0,317879562
0,285815807
0,309876313
0,495592291
0,464577588
0,458706282
0,455288405
0,40704895
0,379621326
0,388233702
0,367235749
0,397201401
0,428791391
0,475998714
0,48647231
0,497148948
0,485135615
0,481430094
0,507876347
0,50093907
0,52075261
0,533155107
0,528400535
0,536149981
0,501142113
0,46660801
0,476286357
0,459958376
0,476946245
0,464019221
0,467877024
0,457995635
0,458130996
0,476963165
0,45760647
0,464594508
0,462445644
0,456506658
0,475220385
0,518739108
0,519348234
0,560515051
0,57127629
0,562883877
0,538688009
0,554389943
0,548366356
0,539906262
0,510143652
0,494966244
0,489771747
0,491565287
0,48466185
0,438232856
0,429992724
0,418148593
0,395357101
0,413241739
0,411397438
0,446895992
0,447708161
0,468147747
0,493037343
0,482563747
0,479433512
0,50266493
0,513646131
0,518552986
0,523645962
0,511412666
0,508705436
0,513020084
0,539144854
0,530329436
0,475558789
0,474577418
0,471058019
0,478925906
0,483122113
0,475575709
0,475152705
0,449180217
0,423867616
0,404883166
0,382277796
0,348115937
0,391076293
0,411278997
0,378656876
0,395780105
0,407539636
0,369080049
0,332397083
0,302871356
0,370112181
0,333547656
0,36645742
0,430314208
0,425001269
0,399011861
0,435254903
0,47921355
0,483832761
0,445728499
0,471176461
0,46297017
0,441853776
0,468113907
0,420957344
0,393411279
0,439687992
0,437776011
0,479078188
0,503917023
0,500685268
0,495727653
0,499636216
0,525033417
0,548400196
0,571716215
0,62361043
0,628432683
0,608483782
0,623458148
0,585320045
0,576893792
0,636334411
0,663643593
0,635302279
0,6354038
0,58750275
0,621715369
0,646757246
0,656367913
0,656638636
0,69137578
0,697517808
0,699920475
0,742068662
0,748362972
0,749665826
0,736772643
0,722661207
0,719260249
0,731138221
0,733320925
0,744217526
0,72838023
0,745757263
0,705267254
0,70305071
0,708566691
0,748024568
0,741188812
0,739226071
0,760883911
0,757161469
0,764318709
0,762914333
0,754961845
0,745232737
0,751408606
0,755587892
0,738752305
0,765130878
0,764792474
0,746027986
0,710850916
0,70122333
0,71927717
0,723371855
0,701409452
0,690563611
0,703710597
0,725892963
0,736586521
0,714861001
0,71296594
0,701680175
0,679345527
0,617129998
0,61098797
0,609735876
0,581648365
0,581699125
0,60290012
0,564305173
0,595302956
0,608094618
0,659971912
0,658347574
0,702238541
0,680276137
0,647400213
0,632831932
0,63985381
0,660344157
0,690597452
0,66156241
0,654049847
0,69137578
0,673761865
0,682983367
0,728024907
0,743912963
0,733304005
0,681578992
0,703727517
0,643017885
0,73017377
0,783523121
0,816585168
0,836127984
0,836534069
0,832980829
0,844588078
0,833116191
0,879172941
0,90614372
0,88355527
0,896313091
0,90069542
0,878868378
0,898394274
0,883978274
0,881930932
0,901270706
0,896110049
0,878005448
0,905737636
0,928173804
0,935347964
0,930999475
0,947496658
0,934738837
0,939797973
0,910204565
0,89710834
0,891338556
0,859511683
0,803725825
0,757009188
0,74274547
0,775587554
0,827414088
0,83842913
0,814402464
0,828683102
0,916397354
0,905585354
0,907869579
0,92150725
0,915703626
0,843978951
0,831728736
0,821830426
0,831644135
0,82668652
0,858564153
0,879917429
0,869900678
0,8429299
0,839410501
0,863894012
0,87812389
0,898681917
0,899324885
0,893690462
0,890221824
0,918173973
0,926346424
0,894062706
0,947175175
0,954146292
0,950542292
0,937615269
0,911778143
0,907091251
0,920864283
0,908326424
0,907988021
0,928833691
0,925263532
0,883910594
0,881084922
0,872963232
0,92600802
0,918546217
0,917514086
0,956227475
0,961726536
0,938918123
0,925449654
0,920948884
0,924857447
0,918478537
0,914214649
0,956904282
0,985110235
0,972640057
1
0,98018646
0,977699193
0,964315325
0,977005465
0,960677484
0,949814724
0,941574593
0,942928208
0,925720377
0,930187306
0,932031607
0,951422142
0,930018105
0,924400602
0,868800866
0,861863589
0,858158068
0,872810951
0,859122519
0,855400078
0,857092097
0,836855552
0,862574237
0,868953148
0,874452209
0,862083552
0,855890763
0,88360603
0,88357219
0,877007157
0,861778989
0,864317017
0,851728397
0,832980829
0,838243008
0,820459891
0,80230453
0,809326407
0,779326915
0,745926465
0,768819479
0,745943385
0,781171215
0,774809225
0,781966464
0,785418182
0,739716756
0,752440737
0,770088493
0,761509958
0,785536624
0,801983046
0,782592511
0,770596098
0,74093501
0,732238033
0,690783574
0,681240588
0,658144532
0,678448757
0,649938241
0,636655894
0,703659837
0,665826297
0,662391499
0,683067968
0,743557639
0,731442784
0,750901
0,765029357
0,746975516
0,745723423
0,750410315
0,692577114
0,698059254
0,667941321
0,708735893
0,75726299
0,751357845
0,762305206
0,820442971
0,83660175
0,789089863
0,832405543
0,810967666
0,798040642
0,814605506
0,793675234
0,802575253
0,792913825
0,772321957
0,719598653
0,747956887
0,757449113
0,736485
0,709243498
0,707957564
0,710817076
0,741527216
0,730393733
0,705571818
0,728498672
0,73105362
0,71032639
0,747550803
0,765046277
0,728820155
0,726129846
0,751002521
0,717229827
0,741611817
0,740664287
0,726485169
0,709937226
0,669853302
0,6768921
0,628314242
0,656875518
0,718871085
0,715893132
0,709666503
0,730512174
0,741561056
0,757076868
0,793455271
0,754944925
0,811644473
0,823877769
0,800274107
0,828260097
0,816703609
0,829190707
0,819867684
0,844588078
0,853724979
0,851880679
0,837735402
0,819343158
0,826551158
0,834605167
0,834165243
0,842879139
0,845214125
0,870763608
0,878597655
0,870340603
0,834249843
0,811949036
0,807515947
0,806399215
0,825891271
0,824114651
0,800967835
0,768836399
0,778345544
0,75541869
0,749598146
0,743997563
0,721798278
0,734082334
0,735638991
0,725063874
0,716942184
0,701933977
0,697500888
0,725859123
0,744065244
0,768159591
0,771171385
0,803861187
0,842811458
0,83668635
0,83306543
0,834469806
0,829833675
0,795722577
0,793996717
0,765756925
0,773371009
0,776129
0,797296154
0,764724793
0,786788718
0,775367591
0,774487741
0,810578501
0,800798633
0,834537487
0,868631664
0,856144566
0,85472327
0,840459552
0,846618501
0,851542275
0,847769073
0,871321974
0,873420077
0,879646706
0,885179608
0,872404866
0,863301805
0,854790951
0,872641749
0,868377862
0,866076716
0,879375983
0,881169523
0,864283176
0,832490144
0,812050558
0,815620717
0,824199252
0,819343158
0,808531159
0,812321281
0,8050456
0,778768549
0,772288117
0,774115497
0,760985432
0,756197019
0,765198558
0,745960305
0,788074652
0,783556962
0,780139084
0,766636774
0,784233769
0,754217357
0,765655403
0,764910915
0,764487911
0,761865281
0,762203685
0,738498503
0,736011235
0,762372887
0,756010897
0,758278202
0,733676249
0,729530803
0,701714015
0,716045414
0,718955686
0,741070371
0,766298371
0,765503122
0,786771797
0,798785131
0,783032436
0,757939798
0,762559009
0,741814859
0,739852118
0,717872794
0,708025245
0,682594203
0,669497978
0,693186241
0,697720851
0,699988156
0,692898597
0,679971574
0,652391668
0,675792288
0,696113433
0,711832287
0,717128306
0,711984569
0,720613864
0,705639498
0,663677434
0,703524475
0,711967649
0,722153601
0,725233076
0,716874503
0,696214954
0,694725978
0,693304682
0,691426541
0,70667163
0,700935686
0,697873132
0,699632832
0,681274429
0,696451837
0,678211875
0,646131199
0,64262872
0,637738786
0,670699311
0,678194954
0,666638466
0,663745114
0,643322448
0,662019255
0,725013113
0,731527385
0,744674371
0,762998934
0,761273075
0,773032605
0,748836737
0,746044906
0,733371686
0,7238287
0,727111216
0,714437996
0,665335612
0,650022842
0,643643932
0,667602917
0,667298354
0,643322448
0,63173212
0,627400552
0,590057698
0,57310367
0,587671951
0,561141097
0,561039576
0,575692459
0,589160928
0,59746874
0,582765097
0,581343801
0,60645336
0,61736688
0,641139744
0,656723236
0,651782542
0,635911406
0,631596758
0,629617096
0,61640243
0,609668195
0,621563087
0,647501734
0,632747331
0,634913115
0,629244852
0,634726993
0,648584626
0,641427387
0,640276814
0,656638636
0,649633678
0,662848344
0,656841678
0,668618128
0,646757246
0,661173246
0,639566166
0,652983875
0,669887142
0,655149659
0,686384325
0,690597452
0,684506184
0,670327067
0,663728194
0,651258016
0,632764251
0,628111199
0,626757584
0,589279369
0,568958224
0,579617942
0,586216815
0,565032741
0,574220402
0,572782186
0,546488215
0,553645454
0,561090337
0,556098882
0,54335798
0,533527351
0,544068628
0,541006074
0,525574863
0,513646131
0,514915145
0,505118357
0,502174244
0,493883352
0,481430094
0,452818057
0,456625099
0,438858903
0,428757551
0,421126546
0,394951016
0,418910002
0,413157138
0,41246341
0,45576217
0,462005719
0,452344292
0,423935297
0,430804893
0,456980423
0,484763371
0,470601174
0,479348911
0,474137493
0,467234057
0,47024585
0,459467691
0,442936668
0,435390264
0,440686283
0,442919748
0,437200724
0,419129964
0,423038527
0,409434697
0,405627654
0,39352972
0,378369232
0,35826805
0,340045008
0,336187205
0,338572951
0,31410636
0,311652933
0,32128052
0,31952082
0,350992369
0,344951862
0,348302059
0,348775824
0,323530905
0,305832389
0,326610379
0,330079017
0,305646267
0,31947006
0,31584914
0,279419976
0,270198474
0,295071149
0,315696858
0,362430416
0,376288049
0,368860087
0,357794284
0,357929646
0,366745064
0,360907599
0,384274378
0,390907091
0,382463918
0,394984856
0,407218152
0,393918885
0,400043992
0,419146884
0,42053434
0,43231079
0,390568688
0,403935636
0,424036818
0,424392142
0,432970677
0,444341043
0,437556048
0,444357963
0,426101081
0,42325849
0,437928292
0,442699785
0,446811391
0,437843691
0,431041776
0,437979053
0,414561513
0,416693457
0,422090997
0,396050828
0,407573476
0,411668161
0,394747974
0,350484763
0,331500313
0,31407252
0,312465102
0,337117815
0,348183618
0,352633627
0,37278557
0,368877007
0,324224632
0,309774792
0,311686773
0,320062266
0,329605252
0,354325646
0,332261721
0,328945365
0,344190454
0,369587655
0,401549889
0,40522157
0,416236612
0,400111673
0,431718583
0,450550752
0,457115785
0,430111166
0,435864029
0,439603391
0,452073569
0,411634321
0,406524424
0,417421025
0,387472293
0,377455542
0,384765063
0,368927768
0,342532275
0,38716773
0,376085007
0,348251299
0,373377777
0,383919054
0,371211993
0,387658415
0,397607485
0,385509551
0,359097139
0,375391279
0,348268219
0,355307017
0,361635167
0,332194041
0,384663542
0,407099711
0,442564424
0,454594677
0,459586132
0,46840155
0,458418639
0,449569381
0,452750376
0,447995804
0,45220893
0,444121081
0,447488198
0,452750376
0,458266358
0,450516912
0,448401888
0,422446321
0,416693457
0,419536048
0,414053908
0,421532631
0,367963317
0,393326678
0,395035617
0,390501007
0,390501007
0,374359148
0,352616707
0,349875637
0,348691223
0,343564407
0,332414003
0,312701985
0,320163787
0,330705064
0,326035092
0,329283768
0,327050304
0,334732069
0,341347862
0,318319487
0,322735656
0,324613797
0,330502022
0,312871187
0,308353497
0,305832389
0,276120539
0,294275901
0,290468858
0,293920577
0,28430991
0,282194887
0,288387675
0,318319487
0,315104651
0,340535693
0,326576538
0,319216257
0,307828971
0,308438097
0,310519281
0,303108238
0,325002961
0,331144989
0,362768819
0,367489552
0,335679599
0,291399469
0,2869833
0,300908614
0,289622849
0,302719074
0,338082266
0,31412328
0,316475187
0,323310942
0,309267187
0,296475525
0,319114736
0,321162078
0,3754082
0,369215411
0,384832744
0,349537233
0,362515017
0,355662341
0,370839749
0,371939561
0,334952031
0,344461177
0,334021421
0,321720445
0,325967412
0,322448013
0,260181723
0,259200352
0,247745385
0,209590362
0,22837177
0,233024822
0,244090625
0,229099338
0,224463207
0,234243075
0,268726417
0,256053197
0,271518248
0,247203939
0,198406118
0,197712391
0,188372447
0,184666926
0,195242043
0,202010118
0,212314512
0,185665217
0,135259979
0,070574102
0,129219472
0,132282026
0,143060185
0,1118932
0,069795773
0,008223211
0
0,037410535
0,049068544
0,114431228
0,10742627
0,101842608
0,097426439
0,119845688
0,114008223
0,143753913
0,130386965
0,123855772
0,132417387
0,168846551
0,213735808
0,197577029
0,193888428
0,129507115
0,120234852
0,096800393
0,112976092
0,155665725
0,138271772
0,142095734
0,124803303
0,095362177
0,12905027
0,125158627
0,111504035
0,095802101
0,09476997
0,100793557
0,081521463
0,078272787
0,052706384
0,047917971
0,018392244
0,02258845
0,022689971
0,049982234
0,09927074
0,097815604
0,081927548
0,119287322
0,096055904
0,103280824
0,09840781
0,110861068
0,125953876
0,144346119
0,175851508
0,184328522
0,144904486
0,17776349
0,187289555
0,155614964
0,151537199
0,148153162
0,178457217
0,20126563
0,181181367
0,1967141
0,176579076
0,150640429
0,183465593
0,161046344
0,189996785
0,239759057
0,211976109
0,218997986
0,264580972
0,274174718
0,24996193
0,288353835
0,288387675
0,316102942
0,353039712
0,347151486
0,330738905
0,342549195
0,369536894
0,383817533
0,39347896
0,405627654
0,428859072
0,441819935
0,445931541
0,428080743
0,417996311
0,411972725
0,409553138
0,376288049
0,393631241
0,397810528
0,373174735
0,373986904
0,422530922
0,441126208
0,438469738
0,424629025
0,434916499
0,436693119
0,435085701
0,435085701
0,456963503
0,47559263
0,456963503
0,440229438
0,471277982
0,476404799
0,479179709
0,480668686
0,498434883
0,489501024
0,489094939
0,487132197
0,491514526
0,476472479
0,463663897
0,431955466
0,433275241
0,457014264
0,46657417
0,439772593
0,44586386
0,450635353
0,440872405
0,447961963
0,4169811
0,436371635
0,422040236
0,418047072
0,418013232
0,425813438
0,392988274
0,394714133
0,401566809
0,444239522
0,469721325
0,441616893
0,428351466
0,406439823
0,435407184
0,437623729
0,424121419
0,409823861
0,422683203
0,388605946
0,380213533
0,388166021
0,376592613
0,401262246
0,410263786
0,455728329
0,423833776
0,454814639
0,466404968
0,465220555
0,440314039
0,417031861
0,421854114
0,367455711
0,366085176
0,305781628
0,301686943
0,329706773
0,349351111
0,398267373
0,391583899
0,397252162
0,386000237
0,408774809
0,398402734
0,40342803
0,433529044
0,426405645
0,44670987
0,466371127
0,443004348
0,443867278
0,507368742
0,552968647
