5,39640080983946E-01	4,43762906677054E-01	5,13479343195227E-01	7,69041164002088E-01	9,21473774891488E-01	1,30519165453663E-01	2,27105263157895E-01	2,33363023285405E-01	2,33732813763694E-01	8,54885780416625E-01	3,28923739973662E-01	2,39120545868082E-01	2,83515731874145E-01	2,64435146443515E-01	2,86597938144330E-01	1,02210894094736E-01	2,48975027953783E-01	2,27181544633902E-01	5,49425804998874E-02	5,02370532458060E-01	7,31028667790894E-01	1,72321612173555E-01	4,32832910898811E-02	1,85476410730805E-01	7,80120481927711E-01	1,88398084087280E-01	3,59616409163559E-02	4,11855273287144E-01	3,74006221914967E-01	7,32413328845506E-01	2,53802281368821E-01	3,44525079051467E-01	1,70888333927934E-01
5,38014332597773E-01	4,41861923234953E-01	5,14603450218372E-01	7,62043625335355E-01	9,01659984758623E-01	1,39252789907811E-01	2,24868421052632E-01	2,32472324723247E-01	2,31380045584884E-01	8,58609238200664E-01	3,27546989105711E-01	2,39802880970432E-01	2,99475604195166E-01	2,66467423789599E-01	2,89805269186713E-01	9,84019703304886E-02	2,51956764815505E-01	2,28184553660983E-01	7,36320648502588E-02	4,80123997082422E-01	7,13743676222597E-01	1,76639934196998E-01	7,33086371612402E-02	1,99583718778909E-01	7,39357429718876E-01	1,81745609366684E-01	3,36973894512520E-02	3,72209391839877E-01	3,42550985136536E-01	7,40491417031303E-01	2,44771863117871E-01	3,52917832913273E-01	1,82542513973124E-01
5,42241278401824E-01	4,44663372518049E-01	5,17609225732416E-01	7,72551126569556E-01	9,30419800536762E-01	1,38282387190684E-01	2,38552631578947E-01	2,45832803155618E-01	2,41232262333652E-01	8,68370735634497E-01	3,33293427511074E-01	2,47915087187263E-01	2,98221614227086E-01	2,47220561864913E-01	2,87056128293242E-01	8,74620539549802E-02	2,75810659709281E-01	2,17151454363089E-01	5,78698491330783E-02	5,02735229759300E-01	7,60118043844857E-01	1,78490643635616E-01	2,76857087151491E-02	1,84551341350601E-01	7,77309236947791E-01	1,84007450771687E-01	3,80927011188066E-02	4,00307929176289E-01	3,63636363636364E-01	7,32245035341636E-01	2,49762357414449E-01	3,53757952640889E-01	1,63039600428113E-01
5,38339482275007E-01	4,41128210327476E-01	5,17877889859943E-01	7,59809691455556E-01	9,36682018488453E-01	1,31004366812227E-01	2,27368421052632E-01	2,31072655554142E-01	2,36967870009558E-01	8,60470967092684E-01	3,23476595235245E-01	2,43214556482183E-01	3,05517555859553E-01	2,49611476389719E-01	2,88430698739977E-01	8,91803654275732E-02	2,68356317554976E-01	2,25677031093280E-01	5,08894393154694E-02	4,99452954048140E-01	7,55059021922429E-01	1,76228665432860E-01	2,45661922402027E-02	1,80157261794635E-01	7,81124497991968E-01	1,80947312400213E-01	4,39531166755461E-02	3,86066204772902E-01	3,53957829243000E-01	7,40323123527432E-01	2,43583650190114E-01	3,55016021378725E-01	1,59471994291830E-01
5,41374212595865E-01	4,42695687902542E-01	5,21103898586684E-01	7,74552948121127E-01	9,48941386965309E-01	1,25667151868025E-01	2,28552631578947E-01	2,34889935106248E-01	2,35203293875450E-01	8,61125088054745E-01	3,16353405961930E-01	2,39575435936315E-01	2,96853625170999E-01	2,45666467423790E-01	2,85681557846506E-01	8,92662810012028E-02	2,46366008199776E-01	1,74022066198596E-01	4,39090294978610E-02	5,06929248723559E-01	7,28920741989882E-01	1,76639934196998E-01	3,41197114447262E-02	1,70444033302498E-01	7,94979919678715E-01	1,82410856838744E-01	3,75599360681939E-02	3,89530408006159E-01	3,50501209816799E-01	7,33423089868731E-01	2,28612167300380E-01	3,48299285264976E-01	1,54596265905577E-01
5,38447865500752E-01	4,40661302113627E-01	5,16069632439944E-01	7,67145383615697E-01	9,57191610615950E-01	1,18874332848131E-01	2,34210526315789E-01	2,60847436060567E-01	2,38879494154842E-01	8,59766529133541E-01	3,06536573686101E-01	2,43366186504928E-01	2,80551755585955E-01	2,31918708906157E-01	2,79725085910653E-01	8,98390514920671E-02	2,47111442415207E-01	2,14142427281846E-01	3,76041432109884E-02	5,07840991976659E-01	7,29763912310287E-01	1,77051202961135E-01	2,72957691557809E-02	1,53561517113784E-01	8,02208835341365E-01	1,90526875997871E-01	3,94246137453383E-02	3,92224788298691E-01	3,56031800898721E-01	7,27364523729384E-01	2,36929657794677E-01	3,30255708803526E-01	1,50434058746581E-01
5,38989781629477E-01	4,39427330405596E-01	5,17693342584488E-01	7,64870211504995E-01	9,54309002352474E-01	1,30033964095099E-01	2,34868421052632E-01	2,83369385417992E-01	2,37997206087788E-01	8,49753446714300E-01	2,98335927211780E-01	2,46929492039424E-01	2,93547651618787E-01	2,30842797369994E-01	2,63688430698740E-01	8,48845867460908E-02	2,19903093551994E-01	2,02607823470411E-01	4,21076334158972E-02	5,16958424507658E-01	7,41146711635751E-01	1,77256837343204E-01	2,43712224605185E-02	1,50092506938020E-01	8,07429718875502E-01	1,92921766897286E-01	4,15556739477890E-02	3,88760585065435E-01	3,54303491185620E-01	7,24503534163581E-01	2,35028517110266E-01	3,21445005931498E-01	1,44725888928529E-01
5,41807745498845E-01	4,37026088162943E-01	5,21589227333185E-01	7,68996391065678E-01	9,64249030847222E-01	1,11111111111111E-01	2,42236842105263E-01	2,87059422318361E-01	2,39394162193956E-01	8,55338633390359E-01	3,05459116485095E-01	2,44048521607278E-01	3,16689466484268E-01	2,16616855947400E-01	2,57502863688431E-01	8,01878687210035E-02	2,22884830413716E-01	2,41223671013039E-01	3,28754784958342E-02	5,25528811086798E-01	6,89291736930860E-01	1,75406127904586E-01	4,87424449210371E-02	1,37372802960222E-01	8,25301204819277E-01	1,99973390101118E-01	4,79488545551412E-02	4,09160892994611E-01	3,69858278603526E-01	7,22652305621003E-01	2,40019011406844E-01	3,22703074669335E-01	1,33785230110596E-01
5,38664631952242E-01	4,31423189596751E-01	5,18300513316717E-01	7,67338614183359E-01	9,41685166164143E-01	1,20329936923823E-01	2,38552631578947E-01	2,80951775034992E-01	2,35570913903390E-01	8,52068028580054E-01	3,04381659284090E-01	2,40636846095527E-01	3,14067487460100E-01	2,24267782426778E-01	2,61626575028637E-01	8,35672146171029E-02	2,19903093551994E-01	2,41725175526580E-01	4,95383922539969E-02	5,10940919037199E-01	6,76222596964587E-01	1,72527246555624E-01	7,42834860596608E-02	1,46392229417206E-01	7,93975903614458E-01	1,92522618414050E-01	4,38199254128929E-02	3,81062355658199E-01	3,47735914275838E-01	7,34432850891956E-01	2,26948669201521E-01	3,28997640065690E-01	1,43655607087644E-01
5,38664631952242E-01	4,27621222712550E-01	5,20486022073282E-01	7,67264385367733E-01	9,80815745005136E-01	9,75254730713242E-02	2,36710526315789E-01	2,78152436696781E-01	2,21601352841703E-01	8,56244339337828E-01	3,03244343349695E-01	2,48521607278241E-01	3,08367533059736E-01	2,06335923490735E-01	2,52691867124857E-01	8,11329400309296E-02	2,26612001490868E-01	2,29187562688064E-01	2,27426255347895E-02	5,22611232676878E-01	6,63996627318718E-01	1,71704709027349E-01	5,55663872099824E-02	1,34135060129510E-01	8,32329317269076E-01	1,85337945715806E-01	3,71603622802344E-02	4,16859122401847E-01	3,81265122709990E-01	7,28542578256479E-01	2,34553231939163E-01	3,12630081352297E-01	1,23201331906291E-01
