5,396401E-01	4,437629E-01	5,134793E-01	7,690412E-01	9,214738E-01	1,305192E-01	2,271053E-01	2,333630E-01	2,337328E-01	8,548858E-01	3,289237E-01	2,391205E-01	2,835157E-01	2,644351E-01	2,865979E-01	1,022109E-01	2,489750E-01	2,271815E-01	5,494258E-02	5,023705E-01	7,310287E-01	1,723216E-01	4,328329E-02	1,854764E-01	7,801205E-01	1,883981E-01	3,596164E-02	4,118553E-01	3,740062E-01	7,324133E-01	2,538023E-01	3,445251E-01	1,708883E-01
5,380143E-01	4,418619E-01	5,146035E-01	7,620436E-01	9,016600E-01	1,392528E-01	2,248684E-01	2,324723E-01	2,313800E-01	8,586092E-01	3,275470E-01	2,398029E-01	2,994756E-01	2,664674E-01	2,898053E-01	9,840197E-02	2,519568E-01	2,281846E-01	7,363206E-02	4,801240E-01	7,137437E-01	1,766399E-01	7,330864E-02	1,995837E-01	7,393574E-01	1,817456E-01	3,369739E-02	3,722094E-01	3,425510E-01	7,404914E-01	2,447719E-01	3,529178E-01	1,825425E-01
5,422413E-01	4,446634E-01	5,176092E-01	7,725511E-01	9,304198E-01	1,382824E-01	2,385526E-01	2,458328E-01	2,412323E-01	8,683707E-01	3,332934E-01	2,479151E-01	2,982216E-01	2,472206E-01	2,870561E-01	8,746205E-02	2,758107E-01	2,171515E-01	5,786985E-02	5,027352E-01	7,601180E-01	1,784906E-01	2,768571E-02	1,845513E-01	7,773092E-01	1,840075E-01	3,809270E-02	4,003079E-01	3,636364E-01	7,322450E-01	2,497624E-01	3,537580E-01	1,630396E-01
5,383395E-01	4,411282E-01	5,178779E-01	7,598097E-01	9,366820E-01	1,310044E-01	2,273684E-01	2,310727E-01	2,369679E-01	8,604710E-01	3,234766E-01	2,432146E-01	3,055176E-01	2,496115E-01	2,884307E-01	8,918037E-02	2,683563E-01	2,256770E-01	5,088944E-02	4,994530E-01	7,550590E-01	1,762287E-01	2,456619E-02	1,801573E-01	7,811245E-01	1,809473E-01	4,395312E-02	3,860662E-01	3,539578E-01	7,403231E-01	2,435837E-01	3,550160E-01	1,594720E-01
5,413742E-01	4,426957E-01	5,211039E-01	7,745529E-01	9,489414E-01	1,256672E-01	2,285526E-01	2,348899E-01	2,352033E-01	8,611251E-01	3,163534E-01	2,395754E-01	2,968536E-01	2,456665E-01	2,856816E-01	8,926628E-02	2,463660E-01	1,740221E-01	4,390903E-02	5,069292E-01	7,289207E-01	1,766399E-01	3,411971E-02	1,704440E-01	7,949799E-01	1,824109E-01	3,755994E-02	3,895304E-01	3,505012E-01	7,334231E-01	2,286122E-01	3,482993E-01	1,545963E-01
5,384479E-01	4,406613E-01	5,160696E-01	7,671454E-01	9,571916E-01	1,188743E-01	2,342105E-01	2,608474E-01	2,388795E-01	8,597665E-01	3,065366E-01	2,433662E-01	2,805518E-01	2,319187E-01	2,797251E-01	8,983905E-02	2,471114E-01	2,141424E-01	3,760414E-02	5,078410E-01	7,297639E-01	1,770512E-01	2,729577E-02	1,535615E-01	8,022088E-01	1,905269E-01	3,942461E-02	3,922248E-01	3,560318E-01	7,273645E-01	2,369297E-01	3,302557E-01	1,504341E-01
5,389898E-01	4,394273E-01	5,176933E-01	7,648702E-01	9,543090E-01	1,300340E-01	2,348684E-01	2,833694E-01	2,379972E-01	8,497534E-01	2,983359E-01	2,469295E-01	2,935477E-01	2,308428E-01	2,636884E-01	8,488459E-02	2,199031E-01	2,026078E-01	4,210763E-02	5,169584E-01	7,411467E-01	1,772568E-01	2,437122E-02	1,500925E-01	8,074297E-01	1,929218E-01	4,155567E-02	3,887606E-01	3,543035E-01	7,245035E-01	2,350285E-01	3,214450E-01	1,447259E-01
5,418077E-01	4,370261E-01	5,215892E-01	7,689964E-01	9,642490E-01	1,111111E-01	2,422368E-01	2,870594E-01	2,393942E-01	8,553386E-01	3,054591E-01	2,440485E-01	3,166895E-01	2,166169E-01	2,575029E-01	8,018787E-02	2,228848E-01	2,412237E-01	3,287548E-02	5,255288E-01	6,892917E-01	1,754061E-01	4,874244E-02	1,373728E-01	8,253012E-01	1,999734E-01	4,794885E-02	4,091609E-01	3,698583E-01	7,226523E-01	2,400190E-01	3,227031E-01	1,337852E-01
5,386646E-01	4,314232E-01	5,183005E-01	7,673386E-01	9,416852E-01	1,203299E-01	2,385526E-01	2,809518E-01	2,355709E-01	8,520680E-01	3,043817E-01	2,406368E-01	3,140675E-01	2,242678E-01	2,616266E-01	8,356721E-02	2,199031E-01	2,417252E-01	4,953839E-02	5,109409E-01	6,762226E-01	1,725272E-01	7,428349E-02	1,463922E-01	7,939759E-01	1,925226E-01	4,381993E-02	3,810624E-01	3,477359E-01	7,344329E-01	2,269487E-01	3,289976E-01	1,436556E-01
5,386646E-01	4,276212E-01	5,204860E-01	7,672644E-01	9,808157E-01	9,752547E-02	2,367105E-01	2,781524E-01	2,216014E-01	8,562443E-01	3,032443E-01	2,485216E-01	3,083675E-01	2,063359E-01	2,526919E-01	8,113294E-02	2,266120E-01	2,291876E-01	2,274263E-02	5,226112E-01	6,639966E-01	1,717047E-01	5,556639E-02	1,341351E-01	8,323293E-01	1,853379E-01	3,716036E-02	4,168591E-01	3,812651E-01	7,285426E-01	2,345532E-01	3,126301E-01	1,232013E-01
5,335706E-01	4,239860E-01	5,174068E-01	7,672561E-01	9,971174E-01	7,520621E-02	2,336842E-01	2,869322E-01	2,203514E-01	8,595149E-01	3,016282E-01	2,531463E-01	2,977656E-01	2,034668E-01	2,325315E-01	7,703763E-02	2,016400E-01	1,935807E-01	4,278316E-03	5,142232E-01	6,597808E-01	1,682089E-01	3,938390E-02	1,207216E-01	8,419679E-01	1,836083E-01	3,676079E-02	4,195535E-01	3,847217E-01	7,288792E-01	2,321768E-01	3,013032E-01	1,185634E-01
5,265257E-01	4,183498E-01	5,113321E-01	7,550991E-01	9,668003E-01	1,062591E-01	2,143421E-01	2,679730E-01	2,118227E-01	8,464828E-01	2,901951E-01	2,554966E-01	3,136115E-01	1,912732E-01	2,309278E-01	6,500945E-02	2,079761E-01	1,735206E-01	2,904751E-02	5,213348E-01	6,686341E-01	1,723216E-01	5,868590E-02	1,184089E-01	8,246988E-01	1,796168E-01	3,702717E-02	4,187837E-01	3,888697E-01	7,446988E-01	2,183935E-01	2,836776E-01	1,083363E-01
